usaf,wban,datetime,latitude,longitude,elevation,windAngle,windSpeed,temperature,seaLvlPressure,cloudCoverage,presentWeatherIndicator,pastWeatherIndicator,precipTime,precipDepth,snowDepth,stationName,countryOrRegion,p_k,year,day,version
999999,53878,2008-01-13T17:40:00.0000000,35.419,-82.557,641,,,6.3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,13,1
999999,53878,2008-01-27T04:10:00.0000000,35.419,-82.557,641,,,-0.5,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,27,1
999999,53878,2008-01-15T12:45:00.0000000,35.419,-82.557,641,,,-4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,15,1
999999,53877,2008-01-21T04:35:00.0000000,35.495,-82.614,656,,,-12.7,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,21,1
999999,53878,2008-01-14T00:05:00.0000000,35.419,-82.557,641,,,3.6,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,14,1
999999,53878,2008-01-12T22:40:00.0000000,35.419,-82.557,641,,,8.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,12,1
999999,53878,2008-01-16T16:30:00.0000000,35.419,-82.557,641,,,2.2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,16,1
999999,53877,2008-01-24T12:40:00.0000000,35.495,-82.614,656,,,-0.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,24,1
999999,53877,2008-01-16T22:35:00.0000000,35.495,-82.614,656,,,2.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,16,1
999999,53877,2008-01-28T15:15:00.0000000,35.495,-82.614,656,,,4.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,28,1
999999,53878,2008-01-22T11:20:00.0000000,35.419,-82.557,641,,,-0.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,22,1
999999,53878,2008-01-31T20:25:00.0000000,35.419,-82.557,641,,,5.2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,31,1
999999,53878,2008-01-04T21:25:00.0000000,35.419,-82.557,641,,,5.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,4,1
999999,53878,2008-01-31T04:59:00.0000000,35.419,-82.557,641,,,,,,,,24,15,,ASHEVILLE 13 S,US,999999-53878,2008,31,1
999999,53877,2008-01-10T04:25:00.0000000,35.495,-82.614,656,,,-0.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,10,1
999999,53878,2008-01-27T01:55:00.0000000,35.419,-82.557,641,,,0.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,27,1
999999,53877,2008-01-26T15:20:00.0000000,35.495,-82.614,656,,,1.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,26,1
999999,53878,2008-01-12T19:10:00.0000000,35.419,-82.557,641,,,10.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,12,1
999999,53877,2008-01-02T04:30:00.0000000,35.495,-82.614,656,,,-4.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,2,1
999999,53877,2008-01-11T12:50:00.0000000,35.495,-82.614,656,,,8.8,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,11,1
999999,53877,2008-01-20T10:05:00.0000000,35.495,-82.614,656,,,-9.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,20,1
999999,53877,2008-01-31T04:45:00.0000000,35.495,-82.614,656,,,-5.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,31,1
999999,53877,2008-01-23T00:55:00.0000000,35.495,-82.614,656,,,2.8,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,23,1
999999,53877,2008-01-11T17:45:00.0000000,35.495,-82.614,656,,,10.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,11,1
999999,53878,2008-01-12T03:45:00.0000000,35.419,-82.557,641,,,4.5,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,12,1
999999,53878,2008-01-27T23:00:00.0000000,35.419,-82.557,641,,2.2,4,,,,,1,0,,ASHEVILLE 13 S,US,999999-53878,2008,27,1
999999,53877,2008-01-23T23:35:00.0000000,35.495,-82.614,656,,,1.7,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,23,1
999999,53878,2008-01-15T09:20:00.0000000,35.419,-82.557,641,,,-2.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,15,1
999999,53877,2008-01-10T01:35:00.0000000,35.495,-82.614,656,,,2.8,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,10,1
999999,53878,2008-01-31T09:40:00.0000000,35.419,-82.557,641,,,-6,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,31,1
999999,53878,2008-01-24T21:25:00.0000000,35.419,-82.557,641,,,0.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,24,1
999999,53878,2008-01-05T21:00:00.0000000,35.419,-82.557,641,,4.3,9.9,,,,,1,0,,ASHEVILLE 13 S,US,999999-53878,2008,5,1
999999,53878,2008-01-11T14:55:00.0000000,35.419,-82.557,641,,,13.6,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,11,1
999999,53877,2008-01-08T23:35:00.0000000,35.495,-82.614,656,,,14.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,8,1
999999,53877,2008-01-13T23:50:00.0000000,35.495,-82.614,656,,,1.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,13,1
999999,53878,2008-01-29T23:55:00.0000000,35.419,-82.557,641,,,11.3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,29,1
999999,53877,2008-01-28T14:30:00.0000000,35.495,-82.614,656,,,-0.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,28,1
999999,53878,2008-01-28T01:15:00.0000000,35.419,-82.557,641,,,1.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,28,1
999999,53877,2008-01-22T17:55:00.0000000,35.495,-82.614,656,,,7.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,22,1
999999,53878,2008-01-05T18:15:00.0000000,35.419,-82.557,641,,,10.3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,5,1
999999,53877,2008-01-14T18:55:00.0000000,35.495,-82.614,656,,,6.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,14,1
999999,53877,2008-01-23T22:50:00.0000000,35.495,-82.614,656,,,4.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,23,1
999999,53877,2008-01-16T23:05:00.0000000,35.495,-82.614,656,,,2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,16,1
999999,53877,2008-01-26T21:05:00.0000000,35.495,-82.614,656,,,8.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,26,1
999999,53878,2008-01-06T14:00:00.0000000,35.419,-82.557,641,,0.6,2.1,,,,,1,0,,ASHEVILLE 13 S,US,999999-53878,2008,6,1
999999,53878,2008-01-16T08:15:00.0000000,35.419,-82.557,641,,,-4.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,16,1
999999,53878,2008-01-25T23:25:00.0000000,35.419,-82.557,641,,,0.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,25,1
999999,53878,2008-01-18T04:05:00.0000000,35.419,-82.557,641,,,1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,18,1
999999,53877,2008-01-26T11:30:00.0000000,35.495,-82.614,656,,,-0.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,26,1
999999,53877,2008-01-01T05:05:00.0000000,35.495,-82.614,656,,,-1.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,1,1
999999,53877,2008-01-23T02:00:00.0000000,35.495,-82.614,656,,0.4,2.2,,,,,1,0,,ASHEVILLE 8 SSW,US,999999-53877,2008,23,1
999999,53877,2008-01-31T01:40:00.0000000,35.495,-82.614,656,,,-2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,31,1
999999,53877,2008-01-13T19:25:00.0000000,35.495,-82.614,656,,,8.7,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,13,1
999999,53877,2008-01-12T02:10:00.0000000,35.495,-82.614,656,,,2.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,12,1
999999,53877,2008-01-27T06:20:00.0000000,35.495,-82.614,656,,,-3.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,27,1
999999,53877,2008-01-29T03:00:00.0000000,35.495,-82.614,656,,0.2,4.7,,,,,1,0,,ASHEVILLE 8 SSW,US,999999-53877,2008,29,1
999999,53877,2008-01-13T13:30:00.0000000,35.495,-82.614,656,,,2.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,13,1
999999,53878,2008-01-15T12:00:00.0000000,35.419,-82.557,641,,1.8,-3.8,,,,,1,0,,ASHEVILLE 13 S,US,999999-53878,2008,15,1
999999,53878,2008-01-03T14:00:00.0000000,35.419,-82.557,641,,1.6,-9.2,,,,,1,0,,ASHEVILLE 13 S,US,999999-53878,2008,3,1
999999,53877,2008-01-12T08:55:00.0000000,35.495,-82.614,656,,,-2.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,12,1
999999,53878,2008-01-09T04:05:00.0000000,35.419,-82.557,641,,,15.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,9,1
999999,53878,2008-01-26T08:15:00.0000000,35.419,-82.557,641,,,-0.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,26,1
999999,53877,2008-01-25T10:05:00.0000000,35.495,-82.614,656,,,-10.8,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,25,1
999999,53877,2008-01-16T22:50:00.0000000,35.495,-82.614,656,,,2.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,16,1
999999,53878,2008-01-10T21:00:00.0000000,35.419,-82.557,641,,1.9,7.4,,,,,1,0,,ASHEVILLE 13 S,US,999999-53878,2008,10,1
999999,53878,2008-01-12T12:00:00.0000000,35.419,-82.557,641,,0.3,-0.8,,,,,1,0,,ASHEVILLE 13 S,US,999999-53878,2008,12,1
999999,53877,2008-01-22T00:10:00.0000000,35.495,-82.614,656,,,-2.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,22,1
999999,53878,2008-01-16T23:45:00.0000000,35.419,-82.557,641,,,1.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,16,1
999999,53877,2008-01-23T00:35:00.0000000,35.495,-82.614,656,,,3.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,23,1
999999,53877,2008-01-10T00:55:00.0000000,35.495,-82.614,656,,,4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,10,1
999999,53878,2008-01-14T19:10:00.0000000,35.419,-82.557,641,,,6.5,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,14,1
999999,53878,2008-01-23T11:15:00.0000000,35.419,-82.557,641,,,2.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,23,1
999999,53877,2008-01-25T13:30:00.0000000,35.495,-82.614,656,,,-12.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,25,1
999999,53877,2008-01-14T17:05:00.0000000,35.495,-82.614,656,,,2.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,14,1
999999,53878,2008-01-13T23:05:00.0000000,35.419,-82.557,641,,,5.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,13,1
999999,53878,2008-01-03T22:25:00.0000000,35.419,-82.557,641,,,-1.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,3,1
999999,53878,2008-01-24T01:05:00.0000000,35.419,-82.557,641,,,2.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,24,1
999999,53877,2008-01-21T21:10:00.0000000,35.495,-82.614,656,,,0.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,21,1
999999,53877,2008-01-30T03:20:00.0000000,35.495,-82.614,656,,,9.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,30,1
999999,53877,2008-01-27T20:25:00.0000000,35.495,-82.614,656,,,8.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,27,1
999999,53877,2008-01-12T16:20:00.0000000,35.495,-82.614,656,,,5.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,12,1
999999,53878,2008-01-27T00:35:00.0000000,35.419,-82.557,641,,,1.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,27,1
999999,53878,2008-01-04T18:15:00.0000000,35.419,-82.557,641,,,3.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,4,1
999999,53877,2008-01-23T06:30:00.0000000,35.495,-82.614,656,,,3.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,23,1
999999,53877,2008-01-08T18:55:00.0000000,35.495,-82.614,656,,,17.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,8,1
999999,53877,2008-01-22T14:10:00.0000000,35.495,-82.614,656,,,1.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,22,1
999999,53878,2008-01-22T10:00:00.0000000,35.419,-82.557,641,,2,-2.2,,,,,1,0,,ASHEVILLE 13 S,US,999999-53878,2008,22,1
999999,53878,2008-01-08T01:35:00.0000000,35.419,-82.557,641,,,12.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,8,1
999999,53878,2008-01-17T18:05:00.0000000,35.419,-82.557,641,,,1.2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,17,1
999999,53878,2008-01-12T13:45:00.0000000,35.419,-82.557,641,,,-1.2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,12,1
999999,53878,2008-01-06T09:25:00.0000000,35.419,-82.557,641,,,1.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,6,1
999999,53878,2008-01-01T00:50:00.0000000,35.419,-82.557,641,,,2.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,1,1
999999,53877,2008-01-27T07:55:00.0000000,35.495,-82.614,656,,,-3.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,27,1
999999,53878,2008-01-18T03:20:00.0000000,35.419,-82.557,641,,,0.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,18,1
999999,53878,2008-01-01T09:40:00.0000000,35.419,-82.557,641,,,-2.3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,1,1
999999,53878,2008-01-27T22:10:00.0000000,35.419,-82.557,641,,,5.6,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,27,1
999999,53878,2008-01-17T09:30:00.0000000,35.419,-82.557,641,,,-2.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,17,1
999999,53877,2008-01-28T21:15:00.0000000,35.495,-82.614,656,,,13.7,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,28,1
999999,53878,2008-01-25T00:55:00.0000000,35.419,-82.557,641,,,-3.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,25,1
999999,53877,2008-01-15T01:00:00.0000000,35.495,-82.614,656,,0.7,-2.2,,,,,1,0,,ASHEVILLE 8 SSW,US,999999-53877,2008,15,1
999999,53877,2008-01-25T21:40:00.0000000,35.495,-82.614,656,,,3.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,25,1
999999,53877,2008-01-11T21:30:00.0000000,35.495,-82.614,656,,,9.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,11,1
999999,53877,2008-01-08T12:15:00.0000000,35.495,-82.614,656,,,12.7,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,8,1
999999,53878,2008-01-12T21:25:00.0000000,35.419,-82.557,641,,,10.5,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,12,1
999999,53878,2008-01-19T06:40:00.0000000,35.419,-82.557,641,,,2.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,19,1
999999,53878,2008-01-29T22:45:00.0000000,35.419,-82.557,641,,,11.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,29,1
999999,53878,2008-01-06T17:30:00.0000000,35.419,-82.557,641,,,13.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,6,1
999999,53878,2008-01-29T03:55:00.0000000,35.419,-82.557,641,,,8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,29,1
999999,53877,2008-01-08T08:50:00.0000000,35.495,-82.614,656,,,10.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,8,1
999999,53877,2008-01-15T03:50:00.0000000,35.495,-82.614,656,,,-3.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,15,1
999999,53877,2008-01-20T17:15:00.0000000,35.495,-82.614,656,,,-7.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,20,1
999999,53877,2008-01-09T11:25:00.0000000,35.495,-82.614,656,,,13.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,9,1
999999,53878,2008-01-15T23:30:00.0000000,35.419,-82.557,641,,,-1.2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,15,1
999999,53878,2008-01-18T17:45:00.0000000,35.419,-82.557,641,,,7.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,18,1
999999,53878,2008-01-27T03:10:00.0000000,35.419,-82.557,641,,,-0.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,27,1
999999,53877,2008-01-13T20:50:00.0000000,35.495,-82.614,656,,,5.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,13,1
999999,53878,2008-01-09T21:45:00.0000000,35.419,-82.557,641,,,15.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,9,1
999999,53878,2008-01-24T09:40:00.0000000,35.419,-82.557,641,,,-1.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,24,1
999999,53878,2008-01-05T10:35:00.0000000,35.419,-82.557,641,,,-3.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,5,1
999999,53878,2008-01-21T13:55:00.0000000,35.419,-82.557,641,,,-10.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,21,1
999999,53878,2008-01-26T15:00:00.0000000,35.419,-82.557,641,,0.8,1,,,,,1,0,,ASHEVILLE 13 S,US,999999-53878,2008,26,1
999999,53878,2008-01-20T07:40:00.0000000,35.419,-82.557,641,,,-5.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,20,1
999999,53877,2008-01-08T08:45:00.0000000,35.495,-82.614,656,,,11,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,8,1
999999,53878,2008-01-01T21:20:00.0000000,35.419,-82.557,641,,,2.3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,1,1
999999,53877,2008-01-18T05:15:00.0000000,35.495,-82.614,656,,,1.7,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,18,1
999999,53877,2008-01-19T13:15:00.0000000,35.495,-82.614,656,,,0.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,19,1
999999,53877,2008-01-31T03:35:00.0000000,35.495,-82.614,656,,,-4.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,31,1
999999,53878,2008-01-04T01:40:00.0000000,35.419,-82.557,641,,,-5.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,4,1
999999,53878,2008-01-20T16:15:00.0000000,35.419,-82.557,641,,,-8.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,20,1
999999,53877,2008-01-01T22:50:00.0000000,35.495,-82.614,656,,,-0.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,1,1
999999,53877,2008-01-27T02:40:00.0000000,35.495,-82.614,656,,,-1.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,27,1
999999,53877,2008-01-30T09:45:00.0000000,35.495,-82.614,656,,,2.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,30,1
999999,53878,2008-01-14T07:55:00.0000000,35.419,-82.557,641,,,0.2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,14,1
999999,53877,2008-01-16T20:05:00.0000000,35.495,-82.614,656,,,4.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,16,1
999999,53878,2008-01-11T17:10:00.0000000,35.419,-82.557,641,,,10.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,11,1
999999,53877,2008-01-11T18:55:00.0000000,35.495,-82.614,656,,,11.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,11,1
999999,53877,2008-01-13T11:45:00.0000000,35.495,-82.614,656,,,2.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,13,1
999999,53877,2008-01-12T02:00:00.0000000,35.495,-82.614,656,,0.4,2.2,,,,,1,0,,ASHEVILLE 8 SSW,US,999999-53877,2008,12,1
999999,53878,2008-01-24T07:55:00.0000000,35.419,-82.557,641,,,-4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,24,1
999999,53878,2008-01-25T19:50:00.0000000,35.419,-82.557,641,,,3.3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,25,1
999999,53877,2008-01-02T14:15:00.0000000,35.495,-82.614,656,,,-9.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,2,1
999999,53877,2008-01-30T22:40:00.0000000,35.495,-82.614,656,,,2.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,30,1
999999,53877,2008-01-29T10:40:00.0000000,35.495,-82.614,656,,,1.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,29,1
999999,53877,2008-01-08T05:40:00.0000000,35.495,-82.614,656,,,13,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,8,1
999999,53878,2008-01-13T08:45:00.0000000,35.419,-82.557,641,,,-0.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,13,1
999999,53877,2008-01-25T20:15:00.0000000,35.495,-82.614,656,,,4.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,25,1
999999,53877,2008-01-16T14:05:00.0000000,35.495,-82.614,656,,,-7.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,16,1
999999,53878,2008-01-16T08:00:00.0000000,35.419,-82.557,641,,1.4,-4.9,,,,,1,0,,ASHEVILLE 13 S,US,999999-53878,2008,16,1
999999,53877,2008-01-15T01:15:00.0000000,35.495,-82.614,656,,,-2.7,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,15,1
999999,53878,2008-01-05T02:15:00.0000000,35.419,-82.557,641,,,-0.3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,5,1
999999,53877,2008-01-27T08:10:00.0000000,35.495,-82.614,656,,,-2.8,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,27,1
999999,53878,2008-01-06T03:30:00.0000000,35.419,-82.557,641,,,5.6,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,6,1
999999,53877,2008-01-31T00:20:00.0000000,35.495,-82.614,656,,,-0.7,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,31,1
999999,53877,2008-01-05T18:20:00.0000000,35.495,-82.614,656,,,10.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,5,1
999999,53877,2008-01-17T09:00:00.0000000,35.495,-82.614,656,,0.7,-2.1,,,,,1,22,,ASHEVILLE 8 SSW,US,999999-53877,2008,17,1
999999,53877,2008-01-01T12:05:00.0000000,35.495,-82.614,656,,,0.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,1,1
999999,53878,2008-01-29T18:45:00.0000000,35.419,-82.557,641,,,14.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,29,1
999999,53878,2008-01-03T12:45:00.0000000,35.419,-82.557,641,,,-10.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,3,1
999999,53878,2008-01-20T21:30:00.0000000,35.419,-82.557,641,,,-5.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,20,1
999999,53878,2008-01-01T06:15:00.0000000,35.419,-82.557,641,,,0.2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,1,1
999999,53878,2008-01-13T22:50:00.0000000,35.419,-82.557,641,,,4.5,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,13,1
999999,53877,2008-01-09T06:40:00.0000000,35.495,-82.614,656,,,14.8,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,9,1
999999,53877,2008-01-04T06:50:00.0000000,35.495,-82.614,656,,,-12.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,4,1
999999,53877,2008-01-08T23:05:00.0000000,35.495,-82.614,656,,,14.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,8,1
999999,53877,2008-01-11T05:35:00.0000000,35.495,-82.614,656,,,12.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,11,1
999999,53878,2008-01-25T17:25:00.0000000,35.419,-82.557,641,,,-0.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,25,1
999999,53878,2008-01-30T00:30:00.0000000,35.419,-82.557,641,,,11.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,30,1
999999,53877,2008-01-22T23:10:00.0000000,35.495,-82.614,656,,,3.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,22,1
999999,53878,2008-01-26T20:25:00.0000000,35.419,-82.557,641,,,8.6,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,26,1
999999,53878,2008-01-22T01:40:00.0000000,35.419,-82.557,641,,,-2.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,22,1
999999,53878,2008-01-27T12:40:00.0000000,35.419,-82.557,641,,,-0.5,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,27,1
999999,53877,2008-01-18T06:40:00.0000000,35.495,-82.614,656,,,1.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,18,1
999999,53877,2008-01-20T02:00:00.0000000,35.495,-82.614,656,,1,-0.9,,,,,1,0,,ASHEVILLE 8 SSW,US,999999-53877,2008,20,1
999999,53877,2008-01-02T06:45:00.0000000,35.495,-82.614,656,,,-7.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,2,1
999999,53877,2008-01-04T10:15:00.0000000,35.495,-82.614,656,,,-13,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,4,1
999999,53877,2008-01-16T09:35:00.0000000,35.495,-82.614,656,,,-8.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,16,1
999999,53878,2008-01-19T03:05:00.0000000,35.419,-82.557,641,,,3.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,19,1
999999,53878,2008-01-15T00:10:00.0000000,35.419,-82.557,641,,,0.3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,15,1
999999,53878,2008-01-20T11:55:00.0000000,35.419,-82.557,641,,,-10.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,20,1
999999,53877,2008-01-25T11:20:00.0000000,35.495,-82.614,656,,,-11.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,25,1
999999,53877,2008-01-08T20:45:00.0000000,35.495,-82.614,656,,,15.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,8,1
